67.7064 0.0934123 8.22839 0.00567622 150.131 0.147943 12.2528 0.0060371 777.884 3.44197 309.449 0.081403 13.0239 0.0912804 43.328 1.03162 123.634 0.120394 36.2769 0.239646 440.707 2.39515 284.862 0.140795 21.8249 0.144956 64.4271 0.836716 1518230394
67.8039 0.0904009 8.23431 0.00548928 150.276 0.148081 12.2587 0.00603982 847.203 3.73217 309.44 0.0826516 13.0721 0.0932925 29.8959 0.711807 123.592 0.118208 36.4817 0.215701 407.874 2.2167 284.421 0.145228 21.9993 0.149554 70.1947 0.91162 1518232871
67.733 0.0929102 8.23 0.0056446 150.197 0.147594 12.2555 0.00602153 784.448 3.47101 309.369 0.0806887 12.9079 0.0894863 41.3237 0.983899 123.725 0.116098 35.7432 0.211008 395.645 2.15024 284.476 0.145147 22.127 0.150359 94.9041 1.23252 1518235403
67.4806 0.0930169 8.21466 0.00566164 149.965 0.15461 12.246 0.00631267 808.682 3.57824 309.392 0.0823001 13.1343 0.0931532 58.7274 1.39827 123.744 0.117439 36.0934 0.212502 374.881 2.0374 284.729 0.148607 22.4107 0.152929 70.0107 0.90923 1518237895
67.7262 0.0940131 8.2296 0.00571189 150.137 0.147538 12.253 0.00602049 769.116 3.44895 309.76 0.082843 13.1496 0.0934106 50.0406 1.19144 123.702 0.116534 36.1796 0.212017 374.735 2.0366 285.169 0.144452 22.1235 0.148963 77.7374 1.00958 1518240412
67.5974 0.0931296 8.22177 0.0056636 150.626 0.144233 12.273 0.00587605 825.668 3.70255 309.861 0.0807866 12.9473 0.090044 41.1203 0.979054 123.998 0.120109 35.9704 0.234994 401.926 2.18438 285.116 0.142341 21.9192 0.146302 87.0231 1.13017 1518242866
67.5731 0.0916706 8.22029 0.00557588 150.246 0.145993 12.2575 0.00595525 771.776 3.41494 309.866 0.0815502 13.05 0.0916021 60.6154 1.44322 123.82 0.11689 36.1975 0.211715 369.771 2.00962 285.189 0.142198 21.9903 0.147825 62.0375 0.805682 1518245419
67.7446 0.094738 8.23071 0.00575515 150.259 0.149937 12.258 0.00611587 916.657 4.07403 309.756 0.0835252 13.2106 0.0945921 45.0578 1.0728 123.856 0.127566 38.1506 0.341846 244.031 1.32626 285.139 0.144606 22.2039 0.151676 83.8524 1.08899 1518247950
67.6751 0.0942055 8.22649 0.00572574 150.057 0.157671 12.2498 0.00643566 851.355 3.7838 309.653 0.0829114 13.1756 0.0941675 49.3762 1.17562 123.802 0.119891 36.0017 0.235343 427.141 2.32142 284.741 0.146104 22.148 0.148976 72.5065 0.941643 1518250461
67.6272 0.0932529 8.22358 0.00566985 150.199 0.14944 12.2556 0.00609682 809.296 3.58095 309.896 0.0812437 13.0275 0.0925988 88.0309 2.09597 123.748 0.119642 36.2746 0.236515 417.955 2.2715 285.292 0.1422 21.9978 0.146269 71.6651 0.930716 1518252966
67.7315 0.0933329 8.22991 0.00567035 150.304 0.148917 12.2598 0.00607335 777.427 3.48622 309.863 0.081666 13.0657 0.09235 39.8303 0.94834 122.762 0.117787 36.2098 0.215862 389.025 2.11427 283.754 0.150332 22.3707 0.15409 89.3323 1.16016 1518255481
67.6703 0.0945574 8.22619 0.00574734 150.151 0.149199 12.2536 0.00608794 804.785 3.57682 309.702 0.0829295 13.1981 0.0938291 47.3009 1.12621 122.837 0.115916 35.8714 0.211629 414.428 2.25233 284.202 0.145423 21.9987 0.147837 91.7555 1.19163 1518257954
67.6277 0.0931252 8.22361 0.00566206 150.327 0.144434 12.2608 0.00589006 790.131 3.49616 309.766 0.0832258 13.1739 0.0942938 37.3093 0.888317 123.123 0.119616 35.9073 0.233686 352.279 1.91456 283.885 0.145576 21.9398 0.146643 72.1859 0.937479 1518260431
67.6404 0.0929756 8.22438 0.00565244 150.155 0.154632 12.2538 0.00630954 865.155 3.79454 308.437 0.0816794 13.1112 0.0927507 37.0222 0.88148 122.888 0.11751 36.1124 0.213356 339.255 1.84378 282.926 0.149329 21.9964 0.149143 93.9358 1.21994 1518262905
67.6389 0.0924226 8.22429 0.00561888 150.415 0.147632 12.2644 0.00601872 914.115 4.02694 308.773 0.0825517 13.1767 0.093705 59.221 1.41002 122.971 0.117231 36.3329 0.212737 415.651 2.25897 282.927 0.147896 22.0349 0.149371 68.8863 0.894628 1518265389
67.5827 0.0935008 8.22087 0.00568679 150.099 0.152356 12.2515 0.00621787 822.455 3.65535 308.853 0.0806515 12.9765 0.0895869 31.3581 0.746621 122.757 0.118755 36.5737 0.215674 369.998 2.01086 282.987 0.147736 22.0062 0.148943 65.3911 0.849235 1518267897
67.7445 0.0913908 8.2307 0.00555182 150.641 0.144714 12.2736 0.00589534 808.627 3.578 308.732 0.0815373 13.0643 0.0907297 43.5045 1.03582 122.898 0.118043 36.207 0.215705 373.992 2.03257 282.969 0.145204 21.7036 0.143625 71.8486 0.933098 1518270432
67.5862 0.090904 8.22108 0.00552872 150.24 0.147227 12.2572 0.0060057 845.452 3.70812 309.016 0.0828366 13.1849 0.094738 58.7033 1.3977 122.744 0.121148 36.4001 0.24025 403.102 2.19077 282.754 0.149162 22.0498 0.146914 110.241 1.43171 1518273042
67.513 0.0937727 8.21663 0.00570627 150.288 0.149614 12.2592 0.00610211 682.142 3.01833 309.021 0.0817729 13.0831 0.0916795 28.7754 0.685128 122.822 0.121299 36.3665 0.239426 427.328 2.32243 282.736 0.150865 22.0912 0.149988 66.2997 0.861035 1518275547
67.8551 0.0945784 8.23742 0.00574078 150.213 0.153364 12.2561 0.00625663 856.053 3.77116 309.575 0.0839555 13.2624 0.0959943 43.8032 1.04293 122.836 0.117578 36.3416 0.21349 360.587 1.95971 283.24 0.149491 22.0747 0.150301 65.7654 0.854096 1518278073
67.7088 0.0926883 8.22854 0.00563212 150.138 0.151328 12.2531 0.0061751 834.633 3.69307 309.289 0.081877 13.0578 0.0934351 80.4583 1.91567 122.992 0.119911 36.3024 0.235429 369.149 2.00624 283.12 0.148993 22.0047 0.14769 85.8213 1.11456 1518280565
67.6964 0.0940375 8.22778 0.00571463 149.981 0.148988 12.2467 0.0060828 780.8 3.47022 309.644 0.0802476 12.9262 0.0902966 48.3307 1.15073 122.891 0.117936 36.3213 0.214648 386.138 2.09857 283.495 0.149701 22.2764 0.153741 63.886 0.829688 1518283058
67.8531 0.0921463 8.2373 0.00559324 150.253 0.151202 12.2578 0.00616759 910.02 3.99132 309.57 0.0824256 13.1106 0.0936641 46.2823 1.10196 122.855 0.120518 35.9849 0.237856 402.397 2.18694 283.293 0.149437 22.2164 0.152356 85.0417 1.10444 1518285577
67.7036 0.0928682 8.22822 0.00564327 150.075 0.152619 12.2505 0.00622909 933.31 4.1115 309.965 0.0824526 13.1137 0.0930736 55.8295 1.32927 122.732 0.120819 36.2067 0.240619 407.332 2.21376 283.767 0.148781 22.1752 0.150666 83.1013 1.07924 1518288032
67.6522 0.0935078 8.22509 0.0056843 149.993 0.153074 12.2472 0.00624936 807.36 3.58826 309.767 0.080634 12.9327 0.0890817 29.046 0.691573 123.045 0.115982 36.1687 0.21049 419.546 2.28014 283.41 0.14978 22.2493 0.15303 86.1484 1.11881 1518290516
67.6605 0.0917092 8.2256 0.00557462 150.307 0.148797 12.26 0.00606839 733.561 3.24584 310.046 0.0818084 13.0456 0.0916354 46.0169 1.09564 123.069 0.120651 35.9865 0.237612 365.716 1.98759 284.049 0.147482 22.185 0.149727 84.5592 1.09817 1518292991
67.5194 0.0908484 8.21702 0.00552806 150.398 0.149938 12.2637 0.00611307 866.664 3.80116 310.262 0.082419 13.055 0.0916434 27.7761 0.661336 123.034 0.116496 36.052 0.212415 377.922 2.05393 284.398 0.145721 22.0449 0.15027 58.0811 0.7543 1518295536
67.6763 0.093222 8.22656 0.00566592 149.903 0.154035 12.2435 0.00629049 840.917 3.72087 310.456 0.0825671 13.1552 0.0944854 53.012 1.26219 123.173 0.116318 35.8816 0.210538 419.534 2.28007 284.26 0.146498 22.1359 0.149362 54.1757 0.70358 1518298150
67.6675 0.0711282 8.22603 0.00432337 150.247 0.0939181 12.2575 0.00383103 768.066 3.39852 310.448 0.0815339 13.0365 0.0920462 49.4927 1.1784 123.101 0.116451 36.2535 0.210817 378.119 2.05499 284.266 0.147232 22.2135 0.150799 71.0185 0.922318 1518300612
67.5474 0.0935236 8.21873 0.00568966 150.313 0.151332 12.2602 0.00617167 841.438 3.77326 310.433 0.0831331 13.218 0.093959 46.1555 1.09894 123.169 0.116657 36.237 0.211458 403.227 2.19145 284.448 0.14375 21.9215 0.145685 79.9535 1.03836 1518303125
67.6453 0.094662 8.22468 0.00575475 150.234 0.148656 12.257 0.00606413 844.787 3.75461 310.783 0.0802113 12.9004 0.0892948 31.9457 0.760612 123.11 0.119338 35.8785 0.236446 381.176 2.07161 284.45 0.147013 22.2746 0.152862 73.7998 0.958439 1518305646
67.4163 0.0946913 8.21074 0.00576631 150.121 0.15369 12.2524 0.00627186 783.652 3.49845 310.708 0.0805911 12.9015 0.0891876 59.6366 1.41992 123.082 0.122061 36.3387 0.239736 453.353 2.46388 284.485 0.145322 22.0852 0.148766 79.6012 1.03378 1518308120
67.7349 0.0923591 8.23012 0.00561104 150.243 0.145544 12.2574 0.005937 807.858 3.54324 310.682 0.0826551 13.1552 0.0934614 42.9583 1.02282 123.078 0.120585 36.3905 0.237638 408.508 2.22015 284.532 0.143663 22.0473 0.14785 72.4798 0.941297 1518310655
67.7332 0.0945282 8.23002 0.00574289 150.271 0.14788 12.2585 0.00603172 735.884 3.2852 310.751 0.0819813 13.0567 0.0925603 62.6235 1.49104 122.972 0.121501 36.6629 0.241642 397.14 2.15837 284.811 0.144033 22.1166 0.150124 57.6399 0.74857 1518313152
67.63 0.0911529 8.22374 0.00554206 150.459 0.147543 12.2662 0.00601423 904.415 3.96673 311.063 0.081935 13.0586 0.092627 50.0837 1.19247 123.298 0.116705 36.0691 0.209715 409.054 2.22312 284.858 0.144359 22.1133 0.147759 83.3322 1.08224 1518315639
67.7109 0.0940466 8.22867 0.00571457 150.393 0.145787 12.2635 0.00594396 947.37 4.1919 311.202 0.0832285 13.152 0.0926547 25.5417 0.608136 123.336 0.115025 35.6254 0.206838 357.828 1.94472 284.965 0.145176 22.2421 0.152712 56.7 0.736364 1518318114
67.5141 0.0925046 8.2167 0.00562906 150.196 0.14801 12.2555 0.00603853 808.97 3.57951 311.096 0.0820797 12.993 0.0899746 72.7921 1.73315 123.286 0.120468 35.7999 0.236388 364.973 1.98355 285.046 0.142162 21.9601 0.145961 75.4709 0.980141 1518320658
67.6306 0.0943064 8.22378 0.00573376 150.007 0.151514 12.2477 0.0061854 797.111 3.54271 311.397 0.0828471 13.1229 0.0930241 54.9133 1.30746 123.32 0.116029 36.0349 0.209624 353.169 1.9194 285.195 0.144006 22.0799 0.14769 93.5884 1.21543 1518323169
67.5095 0.0938944 8.21642 0.00571383 150.435 0.151283 12.2652 0.00616717 835.642 3.71396 311.375 0.0825575 13.1761 0.093922 39.0092 0.928789 123.255 0.122005 36.3272 0.239315 445.079 2.41891 285.225 0.142171 22.1191 0.14843 92.9067 1.20658 1518325615
67.6453 0.0926291 8.22467 0.00563117 150.65 0.147422 12.2739 0.0060055 821.904 3.63674 311.46 0.0813794 13.0346 0.0914394 34.0876 0.811611 123.31 0.116996 36.2492 0.212182 424.171 2.30528 285.255 0.142987 22.1678 0.151363 71.0799 0.923116 1518328086
67.7413 0.0933558 8.23051 0.00567132 150.353 0.149986 12.2619 0.00611595 856.098 3.80488 311.42 0.0838554 13.1782 0.0942835 38.2002 0.909529 123.163 0.116412 36.2897 0.210083 373.94 2.03228 285.741 0.143272 22.123 0.148903 81.4166 1.05736 1518330567
67.6822 0.0917081 8.22692 0.00557366 150.556 0.143125 12.2701 0.00583225 744.993 3.29643 311.696 0.0804533 12.9163 0.0899569 49.9219 1.18862 123.371 0.121457 36.4994 0.239552 433.777 2.35749 285.765 0.14164 21.9993 0.146839 78.4111 1.01833 1518333034
67.6561 0.0700309 8.22533 0.00425702 150.118 0.0938116 12.2523 0.00382833 767.473 3.41099 311.721 0.0814051 13.0269 0.091251 55.6438 1.32485 123.441 0.116534 36.2786 0.210352 422.258 2.29488 285.853 0.142217 22.1718 0.150214 81.0463 1.05255 1518335536
67.527 0.0941992 8.21748 0.00573163 150.259 0.145118 12.258 0.00591933 784.095 3.48487 311.643 0.0809803 12.9102 0.0896933 41.8035 0.995321 123.447 0.121345 36.4913 0.23907 400.723 2.17784 285.487 0.142868 22.113 0.149671 81.8254 1.06267 1518338040
67.6227 0.0946672 8.2233 0.00575604 150.422 0.153569 12.2647 0.00626062 812.077 3.57743 311.631 0.082292 13.0817 0.0931331 37.3243 0.888673 123.54 0.115915 36.1815 0.209001 396.061 2.15251 285.746 0.144084 22.2098 0.151551 73.4542 0.953951 1518340510
67.714 0.0941469 8.22885 0.00572054 150.267 0.151198 12.2584 0.00616712 757.308 3.36581 311.655 0.0836377 13.2259 0.0958698 50.4747 1.20178 123.412 0.122019 36.3665 0.239494 352.902 1.91794 286.021 0.14121 22.052 0.14856 87.707 1.13905 1518343052
67.8031 0.0940422 8.23427 0.00571042 150.2 0.147708 12.2556 0.00602613 780.146 3.48279 311.734 0.0817695 13.027 0.0919172 49.7742 1.1851 123.549 0.116873 36.0315 0.212672 392.645 2.13394 285.799 0.144656 22.3376 0.153409 91.127 1.18347 1518345631
67.5808 0.09195 8.22075 0.00559255 150.438 0.146724 12.2653 0.00598127 744.627 3.26591 311.731 0.0814829 13.0416 0.0921334 66.4726 1.58268 123.431 0.121261 36.3014 0.237153 417.115 2.26693 285.675 0.142579 22.1249 0.149037 63.8761 0.82956 1518348088
67.5211 0.0926657 8.21712 0.00563857 150.577 0.146687 12.271 0.00597698 736.416 3.30231 312.192 0.0818099 13.0623 0.092562 48.8266 1.16254 123.389 0.117401 36.435 0.213702 398.528 2.16591 286.312 0.142299 22.2346 0.15216 65.3901 0.849222 1518350592
67.8038 0.0924869 8.23431 0.00561595 150.244 0.1474 12.2574 0.00601266 744.394 3.29378 312.121 0.0818159 13.0715 0.0922493 57.3949 1.36655 123.457 0.117125 36.296 0.212522 377.213 2.05007 286.456 0.141573 22.1526 0.149552 91.0235 1.18212 1518353074
67.5958 0.0942338 8.22166 0.00573082 150.026 0.150449 12.2485 0.00614153 775.732 3.4477 311.994 0.0835044 13.2368 0.0948661 36.6568 0.87278 123.58 0.119861 36.0986 0.235113 399.34 2.17033 286.511 0.141427 22.1371 0.148422 75.6994 0.983109 1518355614
67.5536 0.0950251 8.2191 0.00578075 150.331 0.151906 12.2609 0.00619471 709.376 3.15278 312.157 0.0811905 12.9788 0.0916979 61.427 1.46255 123.556 0.119793 36.0039 0.236256 422.304 2.29513 286.692 0.143869 22.3724 0.154234 99.4354 1.29137 1518358170
67.6142 0.0695325 8.22279 0.00422804 150.34 0.0951261 12.2613 0.00387911 770.888 3.42617 312.081 0.082009 13.0885 0.0919487 56.5458 1.34633 123.396 0.117611 36.5012 0.214967 466.163 2.53349 286.802 0.144422 22.4769 0.154602 92.9727 1.20744 1518360710
67.5191 0.0916536 8.217 0.00557707 150.392 0.146051 12.2635 0.00595473 784.93 3.48858 311.756 0.0815354 13.0179 0.0911271 60.4459 1.43919 123.563 0.120398 36.2996 0.236885 315.346 1.71384 286.623 0.141653 22.2344 0.150315 82.0149 1.06513 1518363242
67.4685 0.0954904 8.21392 0.00581272 150.3 0.1519 12.2597 0.00619511 753.75 3.35 312.016 0.0822947 13.111 0.09436 54.5645 1.29915 123.63 0.11736 36.2937 0.211808 436.427 2.37189 286.832 0.140371 22.144 0.148911 89.7052 1.165 1518365715
67.588 0.0923066 8.22119 0.00561394 150.34 0.146314 12.2613 0.00596648 697.208 3.08499 312.215 0.082139 13.1454 0.093187 41.9281 0.998289 123.451 0.121689 36.4658 0.240132 372.892 2.02659 287.051 0.138533 22.0188 0.145845 83.8435 1.08888 1518368244
67.5254 0.0908294 8.21739 0.00552666 150.584 0.147329 12.2713 0.00600301 871.762 3.85735 311.213 0.0824206 13.1014 0.0924495 24.8782 0.592339 123.558 0.121397 36.3137 0.241116 367.662 1.99816 286.279 0.145056 22.4737 0.155448 99.0225 1.28601 1518370777
67.6166 0.0694488 8.22293 0.00422287 150.242 0.0943959 12.2573 0.00385058 762.048 3.37189 310.954 0.0823065 13.1309 0.0933575 43.0427 1.02483 123.397 0.122219 36.608 0.244264 428.672 2.32974 286.123 0.141883 22.1831 0.149579 74.1657 0.96319 1518373368
67.5133 0.0963262 8.21664 0.00586165 150.173 0.151277 12.2545 0.00617228 718.864 3.22361 310.847 0.0820327 13.0682 0.0921318 39.0552 0.929887 123.529 0.12141 36.7761 0.23954 365.621 1.98707 286.086 0.142655 22.2593 0.151648 89.3548 1.16045 1518375853
67.6762 0.0922693 8.22656 0.00560802 150.13 0.15049 12.2528 0.00614107 822.77 3.65676 310.804 0.0830257 13.1682 0.0937018 46.6039 1.10962 123.575 0.119111 36.1791 0.236269 451.854 2.45573 285.879 0.142211 22.1332 0.147553 61.3881 0.797248 1518378352
67.6357 0.0944428 8.22409 0.00574184 150.243 0.153874 12.2574 0.00627679 741.379 3.32457 310.487 0.0838747 13.2384 0.0961201 54.7089 1.30259 123.309 0.117925 36.6165 0.214642 350.458 1.90466 286.085 0.14247 22.1002 0.148405 81.1625 1.05406 1518380844
67.666 0.0941427 8.22594 0.00572231 150.352 0.147498 12.2618 0.00601455 925.984 4.07922 310.467 0.0815876 12.9931 0.0919475 49.2208 1.17192 123.403 0.116305 36.1248 0.209778 368.053 2.00029 285.785 0.142395 22.1374 0.148738 69.324 0.900311 1518383295
67.5695 0.0954748 8.22007 0.00580742 150.301 0.147469 12.2597 0.00601435 756.066 3.36029 310.143 0.0822444 13.1151 0.0936556 63.4567 1.51087 124.265 0.121753 36.2899 0.238438 387.433 2.10561 286.514 0.14383 22.4069 0.154646 78.4796 1.01922 1518385827
67.6514 0.0940697 8.22505 0.00571849 150.567 0.149368 12.2706 0.00608642 809.245 3.54932 310.36 0.0810027 12.9951 0.0906687 29.0716 0.692181 124.28 0.11711 36.2941 0.212552 434.132 2.35942 286.498 0.143399 22.2986 0.152241 91.9813 1.19456 1518388326
67.4822 0.0943618 8.21475 0.00574343 150.227 0.152098 12.2567 0.00620469 737.867 3.27941 310.49 0.0811524 13.0116 0.091155 58.8558 1.40133 124.285 0.117652 36.407 0.214771 406.778 2.21075 286.348 0.140789 22.1766 0.149664 65.1703 0.846368 1518390789
67.5771 0.0930469 8.22053 0.00565942 150.302 0.15074 12.2598 0.00614777 866.28 3.81621 310.424 0.0810066 13.0402 0.0913144 45.7463 1.0892 124.291 0.118307 36.5896 0.217419 433.788 2.35755 286.553 0.141744 22.254 0.15079 78.5102 1.01961 1518393346
67.6448 0.0706079 8.22465 0.00429246 150.373 0.0954626 12.2627 0.00389241 734.43 3.26413 310.603 0.0814183 12.9819 0.0903842 46.3205 1.10287 124.404 0.117768 36.476 0.215192 434.951 2.36387 286.669 0.143372 22.3963 0.151953 84.0068 1.091 1518395830
67.5378 0.0924739 8.21814 0.00562621 150.063 0.154429 12.25 0.0063032 862.33 3.79881 309.985 0.0843663 13.3188 0.0967934 41.0658 0.977757 124.331 0.120708 36.3726 0.236735 425.113 2.3104 286.436 0.141708 22.198 0.150421 99.3836 1.2907 1518398353
67.5127 0.0943414 8.21661 0.00574089 150.18 0.149608 12.2548 0.00610405 850.519 3.78008 309.895 0.0819109 13.028 0.0918405 52.0934 1.24032 124.443 0.120699 36.2554 0.236945 390.276 2.12107 286.219 0.143036 22.1976 0.151891 82.3207 1.0691 1518400866
67.7181 0.0915828 8.2291 0.00556456 150.305 0.148451 12.2599 0.00605434 782.814 3.46378 310.111 0.0817732 13.0858 0.091867 36.8502 0.877385 124.316 0.116592 36.0089 0.211412 425.202 2.31088 286.499 0.140819 22.1379 0.148982 61.7891 0.802456 1518403406
67.6749 0.0946024 8.22648 0.00574987 150.234 0.152958 12.257 0.00623963 693.556 3.09623 310.151 0.0821971 13.029 0.0918978 53.7528 1.27983 124.238 0.116598 36.1397 0.212107 492.738 2.67793 286.245 0.145659 22.5169 0.156 59.5854 0.773836 1518405914
67.6114 0.093191 8.22261 0.00566675 150.459 0.151116 12.2662 0.00615988 675.52 3.01572 310.007 0.083552 13.2407 0.0951228 39.6411 0.943836 124.281 0.11624 35.9884 0.210519 418.235 2.27302 286.043 0.14536 22.4797 0.155083 57.1567 0.742295 1518408371
67.5756 0.0932501 8.22044 0.00567185 150.227 0.149461 12.2567 0.00609712 730.933 3.23422 310.176 0.0818388 13.0716 0.0921333 52.082 1.24005 124.286 0.121369 36.2626 0.237918 402.18 2.18576 285.998 0.142487 22.1938 0.15176 105.862 1.37483 1518410892
67.5257 0.0952665 8.2174 0.00579663 150.508 0.149811 12.2682 0.00610568 781.907 3.50631 310.026 0.0825961 13.1448 0.0929767 47.7598 1.13714 124.038 0.12213 36.4011 0.239527 475.817 2.58596 285.905 0.142083 22.0842 0.146919 65.8445 0.855124 1518413385
67.716 0.0940146 8.22897 0.00571242 150.253 0.147078 12.2578 0.00599937 725.171 3.22298 310.282 0.0824839 13.1385 0.0935841 35.3878 0.842566 124.108 0.118441 36.3769 0.214603 411.406 2.2359 286.134 0.144538 22.3471 0.153106 60.5359 0.786181 1518415825
67.5687 0.0941718 8.22002 0.0057282 150.189 0.148955 12.2551 0.00607723 695.989 3.13509 310.225 0.0807115 13.0005 0.0899918 47.7788 1.13759 124.184 0.120665 36.1565 0.236922 433.318 2.35499 286.423 0.143333 22.3363 0.151613 86.7267 1.12632 1518418354
67.6475 0.0910939 8.22481 0.00553775 150.067 0.151931 12.2502 0.00620115 877.327 3.88198 310.11 0.0825534 13.1317 0.0932393 32.9465 0.784441 124.107 0.120196 36.0379 0.235876 359.83 1.9556 286.156 0.142128 22.114 0.150051 87.6502 1.13831 1518420925
67.594 0.0917974 8.22156 0.00558273 150.137 0.147718 12.253 0.00602781 836.609 3.66934 309.967 0.0807237 12.9912 0.0910401 92.9695 2.21356 124.145 0.121899 36.3241 0.23893 331.489 1.80157 286.042 0.143028 22.2927 0.152093 92.5902 1.20247 1518423350
67.6906 0.0708206 8.22743 0.00430394 150.109 0.0952989 12.2519 0.00388915 693.829 3.09745 309.646 0.0819412 13.0826 0.0928025 52.2697 1.24452 124.158 0.117367 36.2362 0.212045 389.699 2.11793 286.087 0.141355 22.085 0.147288 69.1135 0.897577 1518425884
67.6122 0.0935748 8.22266 0.00569006 150.185 0.148375 12.255 0.00605366 704.864 3.13273 310.031 0.0816879 13.0467 0.0915869 44.9907 1.07121 124.143 0.117105 36.2415 0.212992 472.769 2.5694 286.184 0.140845 22.0329 0.14644 61.0037 0.792256 1518428407
67.5599 0.0946523 8.21948 0.0057578 150.428 0.151009 12.2649 0.00615616 770.722 3.45615 309.951 0.0808534 12.9694 0.0899498 38.5414 0.917653 124.107 0.117041 36.2076 0.21263 409.32 2.22456 285.89 0.140804 22.0085 0.146778 74.1528 0.963024 1518430850
67.6666 0.0928516 8.22597 0.00564381 150.454 0.144153 12.266 0.00587614 784.723 3.48766 309.771 0.0825723 13.1849 0.0941225 63.1651 1.50393 123.884 0.117362 36.2307 0.213823 388.748 2.11276 285.746 0.142972 22.2373 0.150382 77.0152 1.0002 1518433350
67.4834 0.0927627 8.21483 0.00564605 150.333 0.145339 12.261 0.00592685 808.048 3.57543 309.428 0.0809766 13.0577 0.0904266 47.9226 1.14101 123.982 0.119006 36.6286 0.215944 406.046 2.20677 285.577 0.143628 22.3175 0.150366 79.8475 1.03698 1518435879
67.7525 0.0707797 8.23119 0.00429948 150.297 0.093593 12.2596 0.00381714 890.449 3.92268 309.2 0.0813513 13.0264 0.0915549 64.9638 1.54676 124.201 0.119635 35.8061 0.233701 430.502 2.33969 285.272 0.146767 22.3801 0.153466 84.9388 1.1031 1518438446
67.7139 0.0933391 8.22885 0.00567145 150.433 0.148006 12.2651 0.00603362 798.908 3.53499 309.154 0.0812379 13.0151 0.091191 44.2282 1.05305 123.943 0.118318 36.62 0.215347 419.86 2.28185 285.311 0.141422 21.9319 0.146403 73.3031 0.951988 1518440868
67.5602 0.0917819 8.2195 0.00558318 150.138 0.14816 12.2531 0.00604582 817.275 3.61626 309.133 0.0812827 13.0283 0.0907191 46.6954 1.1118 124.126 0.12022 35.8381 0.235562 420.206 2.28373 284.794 0.145253 22.1816 0.150775 100.83 1.30949 1518443405
67.6284 0.0933868 8.22365 0.00567795 149.966 0.155135 12.2461 0.00633407 897.88 3.99058 309.086 0.0833727 13.1202 0.0922946 46.2881 1.1021 124.234 0.120664 36.1341 0.236741 371.252 2.01767 284.968 0.146587 22.3234 0.153236 86.3455 1.12137 1518445909
