68.3978 0.106272 20.5028 0.233102 149.737 0.115791 26.9801 0.174165 309.76 0.082843 13.1496 0.0934106 121.106 0.187655 28.8025 0.408589 285.169 0.144452 22.1235 0.148963 66547612
68.2824 0.105039 20.3427 0.228892 149.941 0.116085 27.0166 0.175015 309.861 0.0807866 12.9473 0.090044 121.205 0.184647 28.4934 0.397653 285.116 0.142341 21.9192 0.146302 66550066
68.2146 0.103916 20.5549 0.235346 149.965 0.119363 27.0633 0.176994 309.866 0.0815502 13.05 0.0916021 121.364 0.186895 28.6246 0.401739 285.189 0.142198 21.9903 0.147825 66552619
68.5077 0.105302 20.4539 0.231334 150.047 0.117927 26.9267 0.173656 309.756 0.0835252 13.2106 0.0945921 121.611 0.19951 29.4883 0.439001 285.139 0.144606 22.2039 0.151676 66555150
68.4233 0.102155 20.0949 0.220304 149.726 0.121184 27.1078 0.177173 309.653 0.0829114 13.1756 0.0941675 121.187 0.189431 28.9465 0.415163 284.741 0.146104 22.148 0.148976 66557661
68.2229 0.107599 20.8949 0.247728 149.946 0.119955 27.1339 0.177796 309.896 0.0812437 13.0275 0.0925988 121.192 0.182052 28.3393 0.389586 285.292 0.1422 21.9978 0.146269 66560166
68.444 0.105784 20.4808 0.233389 149.831 0.116092 27.0065 0.175314 309.863 0.081666 13.0657 0.09235 120.386 0.178218 28.2206 0.38505 283.754 0.150332 22.3707 0.15409 66562681
68.2869 0.107373 20.5502 0.235462 149.874 0.118742 26.8978 0.173539 309.702 0.0829295 13.1981 0.0938291 120.334 0.186561 28.9191 0.410184 284.202 0.145423 21.9987 0.147837 66565154
68.2712 0.106958 20.8618 0.245686 149.978 0.118193 26.9247 0.174023 309.766 0.0832258 13.1739 0.0942938 120.643 0.192631 29.3104 0.429777 283.885 0.145576 21.9398 0.146643 66567631
68.1264 0.109157 21.0729 0.253379 150.044 0.123693 27.0541 0.17775 308.437 0.0816794 13.1112 0.0927507 120.491 0.181617 28.4763 0.395276 282.926 0.149329 21.9964 0.149143 66570105
68.3185 0.107458 20.593 0.23563 150.257 0.121563 26.9477 0.175129 308.773 0.0825517 13.1767 0.093705 120.083 0.188336 29.0335 0.419372 282.927 0.147896 22.0349 0.149371 66572589
68.3716 0.102808 20.1547 0.222307 149.786 0.121423 27.2191 0.178848 308.853 0.0806515 12.9765 0.0895869 120.021 0.189751 29.1752 0.42425 282.987 0.147736 22.0062 0.148943 66575097
68.3449 0.106498 20.8214 0.245092 150.275 0.116443 26.845 0.172611 308.732 0.0815373 13.0643 0.0907297 120.3 0.181045 28.4204 0.393708 282.969 0.145204 21.7036 0.143625 66577632
68.2666 0.101982 20.3409 0.22829 150.047 0.12252 26.9441 0.17567 309.016 0.0828366 13.1849 0.094738 120.22 0.184876 28.7839 0.408713 282.754 0.149162 22.0498 0.146914 66580242
68.0568 0.102937 20.3918 0.230187 149.814 0.121458 27.2412 0.179552 309.021 0.0817729 13.0831 0.0916795 119.991 0.180112 28.3928 0.390778 282.736 0.150865 22.0912 0.149988 66582747
68.4408 0.105697 20.4613 0.232571 150.163 0.12239 26.967 0.175324 309.575 0.0839555 13.2624 0.0959943 120.052 0.192398 29.3812 0.432066 283.24 0.149491 22.0747 0.150301 66585273
68.379 0.109828 21.1551 0.256928 149.794 0.121555 27.2241 0.179854 309.289 0.081877 13.0578 0.0934351 120.294 0.178224 28.2014 0.383969 283.12 0.148993 22.0047 0.14769 66587765
68.4129 0.103734 20.2558 0.225522 149.826 0.120057 27.109 0.177111 309.644 0.0802476 12.9262 0.0902966 120.282 0.191154 29.258 0.426212 283.495 0.149701 22.2764 0.153741 66590258
68.4894 0.107824 20.9418 0.249084 150.112 0.122592 27.0138 0.175403 309.57 0.0824256 13.1106 0.0936641 120.303 0.181432 28.5029 0.39563 283.293 0.149437 22.2164 0.152356 66592777
68.4416 0.106886 20.5909 0.2362 150.026 0.121714 26.9019 0.17391 309.965 0.0824526 13.1137 0.0930736 120.382 0.180747 28.4279 0.394398 283.767 0.148781 22.1752 0.150666 66595232
68.4345 0.099963 19.8804 0.213615 149.7 0.121312 27.1221 0.177673 309.767 0.080634 12.9327 0.0890817 120.389 0.187732 28.9874 0.416589 283.41 0.14978 22.2493 0.15303 66597716
68.321 0.103334 20.4943 0.233641 149.942 0.119481 27.0376 0.175747 310.046 0.0818084 13.0456 0.0916354 120.43 0.196734 29.6703 0.447125 284.049 0.147482 22.185 0.149727 66600191
68.2992 0.10554 20.7265 0.241534 150.275 0.12288 27.141 0.178887 310.262 0.082419 13.055 0.0916434 120.627 0.180345 28.3247 0.39133 284.398 0.145721 22.0449 0.15027 66602736
68.3498 0.107128 20.8724 0.246958 149.715 0.119745 26.9104 0.173398 310.456 0.0825671 13.1552 0.0944854 120.362 0.194581 29.593 0.442344 284.26 0.146498 22.1359 0.149362 66605350
68.1989 0.110193 21.1607 0.255789 149.91 0.119505 27.0363 0.175999 310.448 0.0815339 13.0365 0.0920462 120.246 0.190063 29.2265 0.425276 284.266 0.147232 22.2135 0.150799 66607812
68.3195 0.103725 20.223 0.224841 149.65 0.119687 27.3202 0.179466 310.433 0.0831331 13.218 0.093959 120.757 0.186575 28.8056 0.410582 284.448 0.14375 21.9215 0.145685 66610325
68.413 0.105813 20.4428 0.232579 149.896 0.11933 27.0162 0.17511 310.783 0.0802113 12.9004 0.0892948 120.584 0.178295 28.2192 0.384965 284.45 0.147013 22.2746 0.152862 66612846
68.0429 0.10589 20.7036 0.241076 149.478 0.123289 27.7328 0.187733 310.708 0.0805911 12.9015 0.0891876 120.315 0.182367 28.5469 0.397697 284.485 0.145322 22.0852 0.148766 66615320
68.1777 0.108051 20.9475 0.249206 150.212 0.117597 26.4302 0.167164 310.682 0.0826551 13.1552 0.0934614 120.55 0.190275 29.1783 0.42304 284.532 0.143663 22.0473 0.14785 66617855
68.2249 0.104798 20.5879 0.237549 149.704 0.118593 27.25 0.179111 310.751 0.0819813 13.0567 0.0925603 120.364 0.182745 28.5865 0.401656 284.811 0.144033 22.1166 0.150124 66620352
68.3516 0.103071 20.4655 0.233921 150.224 0.121006 26.8293 0.173016 311.063 0.081935 13.0586 0.092627 120.562 0.207435 30.4682 0.484038 284.858 0.144359 22.1133 0.147759 66622839
68.5194 0.108123 20.9851 0.250776 149.95 0.119321 26.9966 0.175493 311.202 0.0832285 13.152 0.0926547 120.71 0.185423 28.7152 0.406413 284.965 0.145176 22.2421 0.152712 66625314
68.1222 0.106977 20.8549 0.245499 149.962 0.118137 26.8926 0.173762 311.096 0.0820797 12.993 0.0899746 120.553 0.187746 28.9041 0.413766 285.046 0.142162 21.9601 0.145961 66627858
68.2624 0.107007 20.5194 0.234713 149.787 0.120291 27.0689 0.176746 311.397 0.0828471 13.1229 0.0930241 120.701 0.183669 28.6203 0.400242 285.195 0.144006 22.0799 0.14769 66630369
68.3606 0.106354 20.4832 0.233998 149.987 0.122254 27.4055 0.182628 311.375 0.0825575 13.1761 0.093922 120.473 0.185913 28.835 0.407836 285.225 0.142171 22.1191 0.14843 66632815
68.4136 0.105153 20.6628 0.239597 150.258 0.117607 26.963 0.173949 311.46 0.0813794 13.0346 0.0914394 120.525 0.181131 28.385 0.392393 285.255 0.142987 22.1678 0.151363 66635286
68.3916 0.105079 20.3884 0.230061 150.113 0.118761 27.0428 0.175268 311.42 0.0838554 13.1782 0.0942835 120.566 0.189075 29.0764 0.418871 285.741 0.143272 22.123 0.148903 66637767
68.3872 0.105646 20.7248 0.241247 150.059 0.116329 26.6635 0.169934 311.696 0.0804533 12.9163 0.0899569 120.928 0.192248 29.2462 0.425259 285.765 0.14164 21.9993 0.146839 66640234
68.3864 0.107342 20.6009 0.237521 149.974 0.119849 27.1451 0.177859 311.721 0.0814051 13.0269 0.091251 120.739 0.19529 29.5048 0.441285 285.853 0.142217 22.1718 0.150214 66642736
68.2354 0.105859 20.3779 0.229563 150 0.11917 27.0754 0.175995 311.643 0.0809803 12.9102 0.0896933 120.757 0.188153 28.9584 0.416127 285.487 0.142868 22.113 0.149671 66645240
68.3354 0.106131 20.4542 0.232619 150.323 0.122333 27.0763 0.177727 311.631 0.082292 13.0817 0.0931331 121.012 0.187655 28.8521 0.411273 285.746 0.144084 22.2098 0.151551 66647710
68.5216 0.10355 20.287 0.226994 150.005 0.120292 27.2033 0.178424 311.655 0.0836377 13.2259 0.0958698 120.838 0.19842 29.7435 0.448643 286.021 0.14121 22.052 0.14856 66650252
68.3963 0.111769 20.3723 0.229586 149.99 0.116969 26.7677 0.170881 311.734 0.0817695 13.027 0.0919172 120.828 0.17901 28.1426 0.383055 285.799 0.144656 22.3376 0.153409 66652831
68.1059 0.104287 20.5494 0.236113 150.226 0.120568 26.833 0.173502 311.731 0.0814829 13.0416 0.0921334 120.541 0.181527 28.4246 0.395033 285.675 0.142579 22.1249 0.149037 66655288
68.4923 0.0974311 19.6147 0.206607 149.84 0.119065 27.4051 0.181867 312.192 0.0818099 13.0623 0.092562 120.897 0.190991 29.1419 0.42066 286.312 0.142299 22.2346 0.15216 66657792
68.379 0.106296 20.7814 0.243809 149.753 0.119739 26.958 0.174426 312.121 0.0818159 13.0715 0.0922493 120.775 0.196109 29.526 0.440842 286.456 0.141573 22.1526 0.149552 66660274
68.2253 0.106557 20.4508 0.231678 149.808 0.120198 27.0673 0.176954 311.994 0.0835044 13.2368 0.0948661 120.899 0.186301 28.7085 0.404183 286.511 0.141427 22.1371 0.148422 66662814
68.2519 0.106951 20.5202 0.233501 150.06 0.119881 27.1384 0.178094 312.157 0.0811905 12.9788 0.0916979 120.989 0.186885 28.8116 0.407216 286.692 0.143869 22.3724 0.154234 66665370
68.4316 0.103454 20.2443 0.225265 150.035 0.120259 27.1865 0.178328 312.081 0.082009 13.0885 0.0919487 120.538 0.176366 27.9696 0.376217 286.802 0.144422 22.4769 0.154602 66667910
68.285 0.105404 20.3681 0.229203 150.162 0.117479 26.9286 0.173975 311.756 0.0815354 13.0179 0.0911271 121.175 0.199371 29.654 0.44475 286.623 0.141653 22.2344 0.150315 66670442
68.227 0.10434 20.2407 0.225587 149.895 0.122352 27.3385 0.18173 312.016 0.0822947 13.111 0.09436 120.681 0.186473 28.785 0.4107 286.832 0.140371 22.144 0.148911 66672915
68.2451 0.10676 20.8208 0.244942 149.986 0.119121 27.0213 0.176065 312.215 0.082139 13.1454 0.093187 120.876 0.192892 29.2221 0.428155 287.051 0.138533 22.0188 0.145845 66675444
68.3674 0.101892 20.3618 0.228406 150.046 0.119355 27.0206 0.175901 311.213 0.0824206 13.1014 0.0924495 121.032 0.185463 28.5759 0.401886 286.279 0.145056 22.4737 0.155448 66677977
68.3449 0.105979 20.7688 0.243205 150.067 0.119111 27.1092 0.177802 310.954 0.0823065 13.1309 0.0933575 120.966 0.186348 28.68 0.404082 286.123 0.141883 22.1831 0.149579 66680568
68.2506 0.105685 20.3774 0.229381 149.59 0.120969 27.549 0.184584 310.847 0.0820327 13.0682 0.0921318 121.11 0.196071 29.4378 0.437119 286.086 0.142655 22.2593 0.151648 66683053
68.5228 0.101298 20.0519 0.218706 149.94 0.119699 27.133 0.176586 310.804 0.0830257 13.1682 0.0937018 120.789 0.179784 28.2062 0.384707 285.879 0.142211 22.1332 0.147553 66685552
68.4028 0.103333 20.1962 0.224332 149.741 0.119533 27.4804 0.182429 310.487 0.0838747 13.2384 0.0961201 120.74 0.198317 29.7508 0.450041 286.085 0.14247 22.1002 0.148405 66688044
68.3721 0.107359 20.6133 0.237204 150.132 0.120379 26.7093 0.170851 310.467 0.0815876 12.9931 0.0919475 120.907 0.198207 29.6688 0.44718 285.785 0.142395 22.1374 0.148738 66690495
68.2025 0.109677 20.7641 0.242108 150.048 0.118538 26.9928 0.175653 310.143 0.0822444 13.1151 0.0936556 121.354 0.185129 28.4416 0.39714 286.514 0.14383 22.4069 0.154646 66693027
68.2284 0.109652 21.1121 0.254854 150.362 0.121234 26.979 0.175657 310.36 0.0810027 12.9951 0.0906687 121.649 0.191371 28.8627 0.412354 286.498 0.143399 22.2986 0.152241 66695526
68.1957 0.104093 20.173 0.223123 150.039 0.118363 26.9921 0.174198 310.49 0.0811524 13.0116 0.091155 121.679 0.1884 28.5687 0.400596 286.348 0.140789 22.1766 0.149664 66697989
68.3468 0.103241 20.1897 0.224063 150.157 0.121432 26.8596 0.173014 310.424 0.0810066 13.0402 0.0913144 121.838 0.189349 28.5043 0.398629 286.553 0.141744 22.254 0.15079 66700546
68.3294 0.102836 20.1105 0.22146 149.955 0.12171 27.2928 0.180689 310.603 0.0814183 12.9819 0.0903842 121.968 0.194418 28.8568 0.412049 286.669 0.143372 22.3963 0.151953 66703030
68.3269 0.10028 19.8307 0.212775 149.971 0.123951 27.0369 0.176782 309.985 0.0843663 13.3188 0.0967934 121.513 0.188035 28.6585 0.404542 286.436 0.141708 22.198 0.150421 66705553
68.2323 0.109305 20.7396 0.241943 149.957 0.120349 27.1904 0.178386 309.895 0.0819109 13.028 0.0918405 121.758 0.183867 28.1183 0.383675 286.219 0.143036 22.1976 0.151891 66708066
68.4881 0.106091 20.7822 0.243233 150.203 0.116306 26.8704 0.171776 310.111 0.0817732 13.0858 0.091867 121.825 0.188214 28.4892 0.395429 286.499 0.140819 22.1379 0.148982 66710606
68.1558 0.10725 20.8584 0.246109 149.726 0.118922 27.3371 0.181073 310.151 0.0821971 13.029 0.0918978 121.437 0.183682 28.2982 0.390879 286.245 0.145659 22.5169 0.156 66713114
68.302 0.103762 20.5075 0.23486 149.812 0.118582 27.3414 0.180009 310.007 0.083552 13.2407 0.0951228 121.72 0.183876 28.1744 0.386672 286.043 0.14536 22.4797 0.155083 66715571
68.2144 0.104618 20.5927 0.2374 149.954 0.121151 27.2864 0.180323 310.176 0.0818388 13.0716 0.0921333 121.634 0.209704 30.2296 0.472468 285.998 0.142487 22.1938 0.15176 66718092
68.2816 0.108025 20.6164 0.23792 149.844 0.118487 27.2908 0.180088 310.026 0.0825961 13.1448 0.0929767 121.154 0.186705 28.6725 0.402784 285.905 0.142083 22.0842 0.146919 66720585
68.3308 0.104299 20.2501 0.224784 149.982 0.11803 26.8973 0.173649 310.282 0.0824839 13.1385 0.0935841 121.216 0.189505 28.8622 0.414891 286.134 0.144538 22.3471 0.153106 66723025
68.3635 0.103888 20.544 0.23536 149.546 0.116973 27.4639 0.182299 310.225 0.0807115 13.0005 0.0899918 121.332 0.188953 28.79 0.409084 286.423 0.143333 22.3363 0.151613 66725554
68.3099 0.106308 20.7984 0.24417 149.76 0.121273 27.1563 0.177561 310.11 0.0825534 13.1317 0.0932393 121.616 0.188832 28.6051 0.402882 286.156 0.142128 22.114 0.150051 66728125
68.2102 0.102323 20.3584 0.229955 150.072 0.121355 26.8097 0.172761 309.967 0.0807237 12.9912 0.0910401 121.476 0.189903 28.7761 0.408174 286.042 0.143028 22.2927 0.152093 66730550
68.2521 0.107996 20.9657 0.250101 149.546 0.120208 27.3761 0.181485 309.646 0.0819412 13.0826 0.0928025 121.275 0.19093 28.9496 0.416614 286.087 0.141355 22.085 0.147288 66733084
68.3334 0.10177 20.0343 0.218606 149.984 0.116712 26.7949 0.170992 310.031 0.0816879 13.0467 0.0915869 121.477 0.179253 27.9333 0.376464 286.184 0.140845 22.0329 0.14644 66735607
68.3867 0.101441 20.0191 0.217955 149.804 0.119584 27.4302 0.183166 309.951 0.0808534 12.9694 0.0899498 121.211 0.188653 28.8314 0.407875 285.89 0.140804 22.0085 0.146778 66738050
68.3313 0.101562 19.9878 0.217242 150.029 0.117303 26.8083 0.171746 309.771 0.0825723 13.1849 0.0941225 121.348 0.185497 28.5195 0.396785 285.746 0.142972 22.2373 0.150382 66740550
68.0917 0.104008 20.5225 0.23493 149.998 0.11928 27.0433 0.176275 309.428 0.0809766 13.0577 0.0904266 121.087 0.189702 28.8671 0.4119 285.577 0.143628 22.3175 0.150366 66743079
68.377 0.107528 20.6005 0.238172 150.235 0.119669 26.7075 0.17085 309.2 0.0813513 13.0264 0.0915549 121.595 0.193028 28.9979 0.416614 285.272 0.146767 22.3801 0.153466 66745646
68.2647 0.11003 21.143 0.255712 150.105 0.118302 26.9659 0.174247 309.154 0.0812379 13.0151 0.091191 121.066 0.19051 29.0358 0.418635 285.311 0.141422 21.9319 0.146403 66748068
68.2588 0.103806 20.5358 0.234645 149.77 0.120921 27.1459 0.177886 309.133 0.0812827 13.0283 0.0907191 121.415 0.189426 28.7803 0.409434 284.794 0.145253 22.1816 0.150775 66750605
68.4576 0.1022 20.1207 0.22174 149.823 0.119627 27.0482 0.176218 309.086 0.0833727 13.1202 0.0922946 121.502 0.192431 28.98 0.415755 284.968 0.146587 22.3234 0.153236 66753109
68.3477 0.105655 20.723 0.241722 149.941 0.117607 27.2229 0.179317 308.057 0.0818344 13.1092 0.0918623 121.297 0.201293 29.7476 0.450629 284.03 0.148801 22.3804 0.152734 66755566
68.2954 0.102592 20.09 0.220175 149.952 0.119688 26.8351 0.171001 307.569 0.0802974 12.9073 0.0890034 121.351 0.187033 28.6133 0.403064 283.721 0.148231 22.1755 0.15164 66758065
68.2631 0.106393 20.4511 0.230924 149.814 0.122009 27.2318 0.180307 307.714 0.0810877 13.056 0.0921997 121.256 0.188505 28.7729 0.410387 283.841 0.150169 22.4472 0.156878 66760594
68.2265 0.106893 20.8522 0.245325 150.048 0.12313 26.9997 0.176737 308.268 0.0830244 13.212 0.0944711 121.179 0.190024 28.9162 0.413394 284.291 0.146091 22.1501 0.14996 66763094
68.1413 0.104579 20.5771 0.236978 149.893 0.116164 26.5757 0.167869 308.299 0.0815705 13.061 0.0926996 121.126 0.190497 29.0392 0.420367 284.074 0.148902 22.2269 0.153195 66765616
68.266 0.1043 20.2645 0.225719 149.795 0.115023 26.8931 0.172621 308.034 0.0816272 13.0445 0.091715 121.256 0.183486 28.3885 0.393144 283.801 0.144894 21.8959 0.147541 66768154
68.3836 0.104173 20.2842 0.226569 149.875 0.120883 27.1707 0.1793 308.032 0.081295 13.0346 0.0907538 121.283 0.192548 29.1047 0.417875 284.017 0.146801 22.0885 0.149365 66770641
68.5725 0.102766 20.2438 0.225272 149.913 0.115678 27.0057 0.174221 308.239 0.0802383 12.9536 0.0898929 121.354 0.201485 29.7578 0.448232 283.978 0.148569 22.2645 0.152717 66773079
68.0483 0.105694 20.6798 0.240255 150.002 0.122881 26.9787 0.176384 307.809 0.0817573 13.0641 0.0925084 120.862 0.178579 28.1404 0.38144 284.051 0.147102 22.105 0.149375 66775601
68.1793 0.105904 20.7136 0.241399 149.608 0.123024 27.2575 0.180415 307.435 0.0816904 13.0701 0.0924741 121.253 0.187992 28.7696 0.408748 283.407 0.147439 22.0025 0.149935 66778151
68.3737 0.106419 20.5261 0.233597 149.828 0.116678 27.1538 0.176244 307.617 0.0818791 13.0627 0.0931912 121.176 0.190194 28.945 0.416941 283.412 0.149721 22.2212 0.152169 66780540
68.0983 0.110863 20.7925 0.244782 149.855 0.118809 26.9439 0.173386 307.804 0.079878 12.9057 0.0893061 121.169 0.18865 28.8206 0.410441 283.51 0.151644 22.4088 0.154735 66783078
68.1951 0.103126 20.4618 0.232479 149.607 0.118739 27.2347 0.177934 307.833 0.0799631 12.9215 0.0895761 121.308 0.186545 28.5954 0.400947 283.89 0.143813 21.8934 0.146255 66785561
68.2501 0.103477 20.4977 0.233669 149.542 0.117256 27.0958 0.175773 307.677 0.0807786 12.9316 0.0897813 121.122 0.182122 28.3109 0.391453 283.442 0.148112 22.1049 0.152497 66788086
68.2366 0.105805 20.3773 0.22897 149.682 0.115871 26.9541 0.173456 307.797 0.0813095 13.0135 0.0901244 120.972 0.179409 28.0962 0.379921 283.354 0.146926 21.9415 0.148309 66790633
68.1959 0.108908 20.6759 0.239939 150.008 0.115397 26.6181 0.1685 307.831 0.0823926 13.1509 0.0938121 121.183 0.179833 28.1404 0.38289 283.516 0.149248 22.2277 0.152407 66793138
68.1349 0.106454 20.8072 0.244063 149.905 0.12049 27.1378 0.178146 307.641 0.081814 13.0949 0.0927015 121.093 0.184272 28.5323 0.398631 283.3 0.149654 22.1689 0.152893 66795612
68.2558 0.106104 20.7516 0.243113 149.732 0.119643 26.9384 0.174991 307.6 0.0823733 13.1053 0.0934868 121.04 0.185859 28.6527 0.403622 283.556 0.145779 21.874 0.146189 66798069
68.1728 0.103205 20.0801 0.219403 149.854 0.119342 26.9753 0.175608 307.665 0.0804111 12.9928 0.0907983 120.953 0.19404 29.3365 0.432072 283.227 0.147061 21.9546 0.147918 66800566
68.1367 0.103333 20.458 0.232843 149.897 0.118502 26.8938 0.173246 307.63 0.0804146 12.9189 0.0892914 121.243 0.182168 28.3481 0.389745 283.382 0.148036 22.0609 0.148989 66803108
68.2905 0.105028 20.6647 0.239783 149.521 0.118783 27.224 0.179125 307.753 0.0828217 13.1711 0.0936215 120.808 0.181119 28.3271 0.390571 283.628 0.147375 21.9825 0.148664 66805547
68.1415 0.102838 20.4217 0.231582 149.553 0.120107 26.9295 0.173937 307.84 0.0794004 12.8373 0.0892077 120.996 0.187616 28.8151 0.409794 283.11 0.151157 22.212 0.15267 66808053
67.891 0.104387 20.5253 0.235328 149.596 0.120679 27.0605 0.176032 308.06 0.0798273 12.9055 0.0885729 120.97 0.186871 28.7521 0.407909 283.514 0.145209 21.9777 0.14907 66810518
68.1473 0.103932 20.5248 0.234326 149.738 0.122036 27.2429 0.179634 307.862 0.0800818 12.9439 0.0900103 120.946 0.184991 28.6166 0.400491 283.494 0.147777 22.0969 0.149869 66812986
68.1044 0.109567 21.0743 0.254356 149.503 0.118513 27.2152 0.177841 307.781 0.0801005 12.9401 0.0893911 120.846 0.181124 28.3559 0.389351 283.568 0.150792 22.3557 0.154621 66815477
68.2335 0.106104 20.4202 0.231373 149.591 0.123202 27.2743 0.181353 307.813 0.0806601 12.984 0.0904599 121.141 0.184174 28.4601 0.395377 283.301 0.148632 22.1424 0.15048 66818010
68.1545 0.104539 20.2217 0.223912 149.783 0.11805 27.2361 0.179044 307.32 0.0818877 13.1156 0.0929734 120.918 0.186645 28.7617 0.407422 283.306 0.149405 22.1889 0.151105 66820525
68.1075 0.104654 20.5864 0.236328 149.814 0.118233 26.8159 0.171931 306.898 0.0804664 12.9538 0.0900589 120.712 0.187118 28.845 0.412308 283.153 0.147056 21.8836 0.147551 66823089
68.0238 0.106412 20.7857 0.243761 149.888 0.117844 26.8147 0.172992 306.336 0.082846 13.1981 0.0942399 121.068 0.197044 29.5213 0.438616 282.469 0.152698 22.1417 0.150637 66825565
68.1089 0.101821 19.9321 0.21621 149.561 0.116526 27.0083 0.174767 306.313 0.0817751 13.089 0.0922345 120.721 0.190083 29.069 0.420855 282.35 0.15288 22.0384 0.150365 66828047
68.2104 0.101111 20.2377 0.225173 149.778 0.119004 26.9343 0.173996 306.398 0.0801584 12.9489 0.0894891 120.691 0.188751 28.9916 0.417218 282.331 0.151464 22.1128 0.149416 66830575
68.0767 0.103129 20.4291 0.232015 149.805 0.11901 26.8653 0.173827 305.912 0.0824209 13.1592 0.0934939 120.975 0.184886 28.6556 0.402638 281.924 0.155697 22.3069 0.155831 66833075
68.1161 0.106593 20.8035 0.24408 149.884 0.120232 27.1207 0.177575 306.593 0.0824147 13.1481 0.092874 120.905 0.191498 29.1672 0.423463 282.088 0.15057 21.895 0.14917 66835613
68.3696 0.0982182 19.6603 0.207121 149.485 0.123078 27.189 0.179115 307.141 0.0822136 13.1207 0.0929418 120.767 0.184384 28.6687 0.402344 282.844 0.146522 21.6586 0.145094 66838059
68.2854 0.103042 20.1352 0.221847 149.754 0.120724 27.0886 0.177097 307.009 0.0819715 13.0586 0.0912835 121.06 0.18883 28.8575 0.412763 282.654 0.149777 22.1567 0.150852 66840565
68.1972 0.0985662 19.6172 0.205003 149.845 0.122714 27.1168 0.175008 306.93 0.0825885 13.1854 0.0932646 120.671 0.185039 28.6978 0.405212 282.647 0.150242 22.065 0.150963 66843109
68.2668 0.100193 20.1687 0.22326 149.954 0.11938 26.7509 0.170094 306.842 0.0803793 12.9255 0.0893564 121.087 0.187919 28.7843 0.407672 282.095 0.154122 22.26 0.152511 66845573
68.3613 0.105103 20.7149 0.240176 149.746 0.119029 26.8741 0.173601 306.86 0.0828986 13.2005 0.0945037 121.055 0.184458 28.5244 0.397649 282.763 0.148062 21.9298 0.148812 66848061
68.276 0.103896 20.5341 0.234227 149.541 0.116205 27.0127 0.174368 306.787 0.0824644 13.0929 0.0931655 121.08 0.199819 29.7735 0.448826 282.583 0.150153 21.848 0.149058 66850622
68.0949 0.106354 20.7721 0.24318 149.961 0.121059 26.6772 0.170566 306.456 0.0812945 13.0705 0.0922888 120.795 0.186278 28.7879 0.4076 282.215 0.153133 22.2394 0.153433 66853107
68.2223 0.106205 20.7805 0.243784 149.739 0.11879 26.9127 0.174051 306.583 0.0824448 13.1045 0.0933691 121.027 0.195418 29.4374 0.43489 282.092 0.154587 22.1561 0.152438 66855597
